country,iso3,region,subregion,year,emigrants,immigrants,net_migration
State of Palestine,PSE,Asia,Western Asia,1990,1824634,288332,-1536302
State of Palestine,PSE,Asia,Western Asia,1995,2368382,281767,-2086615
State of Palestine,PSE,Asia,Western Asia,2000,2851675,275202,-2576473
State of Palestine,PSE,Asia,Western Asia,2005,3445320,274520,-3170800
State of Palestine,PSE,Asia,Western Asia,2010,3493678,273840,-3219838
State of Palestine,PSE,Asia,Western Asia,2015,3797793,273163,-3524630
State of Palestine,PSE,Asia,Western Asia,2020,4072904,272784,-3800120
State of Palestine,PSE,Asia,Western Asia,2024,4233248,272481,-3960767
Sub-Saharan Africa,,,,1990,14124662,13802710,-321952
Sub-Saharan Africa,,,,1995,15183742,14578211,-605531
Sub-Saharan Africa,,,,2000,14584913,13518102,-1066811
Sub-Saharan Africa,,,,2005,16004417,14849146,-1155271
Sub-Saharan Africa,,,,2010,18243295,15787016,-2456279
Sub-Saharan Africa,,,,2015,22763602,20399360,-2364242
Sub-Saharan Africa,,,,2020,27134957,22040895,-5094062
Sub-Saharan Africa,,,,2024,30661610,24306400,-6355210
Sudan,SDN,Africa,Northern Africa,1990,465978,1402896,936918
Sudan,SDN,Africa,Northern Africa,1995,660265,1053396,393131
Sudan,SDN,Africa,Northern Africa,2000,743460,805086,61626
Sudan,SDN,Africa,Northern Africa,2005,1119655,546419,-573236
Sudan,SDN,Africa,Northern Africa,2010,1194477,618709,-575768
Sudan,SDN,Africa,Northern Africa,2015,2209101,620523,-1588578
Sudan,SDN,Africa,Northern Africa,2020,2378503,1379147,-999356
Sudan,SDN,Africa,Northern Africa,2024,3786603,2397113,-1389490
Suriname,SUR,Americas,Latin America and the Caribbean,1990,201053,18083,-182970
Suriname,SUR,Americas,Latin America and the Caribbean,1995,214997,22320,-192677
Suriname,SUR,Americas,Latin America and the Caribbean,2000,224382,27506,-196876
Suriname,SUR,Americas,Latin America and the Caribbean,2005,240484,33662,-206822
Suriname,SUR,Americas,Latin America and the Caribbean,2010,243661,39713,-203948
Suriname,SUR,Americas,Latin America and the Caribbean,2015,238769,43127,-195642
Suriname,SUR,Americas,Latin America and the Caribbean,2020,250122,47801,-202321
Suriname,SUR,Americas,Latin America and the Caribbean,2024,258026,51902,-206124
Sweden,SWE,Europe,Northern Europe,1990,114669,784283,669614
Sweden,SWE,Europe,Northern Europe,1995,121543,944802,823259
Sweden,SWE,Europe,Northern Europe,2000,139034,1022156,883122
Sweden,SWE,Europe,Northern Europe,2005,153310,1126971,973661
Sweden,SWE,Europe,Northern Europe,2010,177468,1372074,1194606
Sweden,SWE,Europe,Northern Europe,2015,190827,1638195,1447368
Sweden,SWE,Europe,Northern Europe,2020,200769,2033902,1833133
Sweden,SWE,Europe,Northern Europe,2024,223508,2272158,2048650
Switzerland,CHE,Europe,Western Europe,1990,396651,1252320,855669
Switzerland,CHE,Europe,Western Europe,1995,420665,1363586,942921
Switzerland,CHE,Europe,Western Europe,2000,440639,1484514,1043875
Switzerland,CHE,Europe,Western Europe,2005,467978,1740312,1272334
Switzerland,CHE,Europe,Western Europe,2010,491884,2053953,1562069
Switzerland,CHE,Europe,Western Europe,2015,499929,2385713,1885784
Switzerland,CHE,Europe,Western Europe,2020,507043,2610189,2103146
Switzerland,CHE,Europe,Western Europe,2024,512547,2773840,2261293
Syrian Arab Republic,SYR,Asia,Western Asia,1990,296211,714140,417929
Syrian Arab Republic,SYR,Asia,Western Asia,1995,342460,830610,488150
Syrian Arab Republic,SYR,Asia,Western Asia,2000,382108,834916,452808
Syrian Arab Republic,SYR,Asia,Western Asia,2005,547473,882398,334925
Syrian Arab Republic,SYR,Asia,Western Asia,2010,1265925,1783595,517670
Syrian Arab Republic,SYR,Asia,Western Asia,2015,5981460,835716,-5145744
Syrian Arab Republic,SYR,Asia,Western Asia,2020,8652202,868711,-7783491
Syrian Arab Republic,SYR,Asia,Western Asia,2024,8927523,896042,-8031481
Tajikistan,TJK,Asia,Central Asia,1990,552860,428900,-123960
Tajikistan,TJK,Asia,Central Asia,1995,566001,348347,-217654
Tajikistan,TJK,Asia,Central Asia,2000,542408,299499,-242909
Tajikistan,TJK,Asia,Central Asia,2005,574337,280466,-293871
Tajikistan,TJK,Asia,Central Asia,2010,555214,279808,-275406
Tajikistan,TJK,Asia,Central Asia,2015,536498,275101,-261397
Tajikistan,TJK,Asia,Central Asia,2020,517979,276031,-241948
Tajikistan,TJK,Asia,Central Asia,2024,514478,276777,-237701
Thailand,THA,Asia,South-eastern Asia,1990,298071,287933,-10138
Thailand,THA,Asia,South-eastern Asia,1995,479776,271568,-208208
Thailand,THA,Asia,South-eastern Asia,2000,607699,771234,163535
Thailand,THA,Asia,South-eastern Asia,2005,648137,1705845,1057708
Thailand,THA,Asia,South-eastern Asia,2010,724614,2640454,1915840
Thailand,THA,Asia,South-eastern Asia,2015,907298,2853248,1945950
Thailand,THA,Asia,South-eastern Asia,2020,1075834,3015007,1939173
Thailand,THA,Asia,South-eastern Asia,2024,1178757,3179399,2000642
Timor-Leste,TLS,Asia,South-eastern Asia,1990,27505,8954,-18551
Timor-Leste,TLS,Asia,South-eastern Asia,1995,35137,9743,-25394
Timor-Leste,TLS,Asia,South-eastern Asia,2000,188495,10602,-177893
Timor-Leste,TLS,Asia,South-eastern Asia,2005,43229,11286,-31943
Timor-Leste,TLS,Asia,South-eastern Asia,2010,45740,11540,-34200
Timor-Leste,TLS,Asia,South-eastern Asia,2015,64935,8520,-56415
Timor-Leste,TLS,Asia,South-eastern Asia,2020,96759,8399,-88360
Timor-Leste,TLS,Asia,South-eastern Asia,2024,109613,8303,-101310
Togo,TGO,Africa,Sub-Saharan Africa,1990,184145,84844,-99301
Togo,TGO,Africa,Sub-Saharan Africa,1995,294188,101583,-192605
Togo,TGO,Africa,Sub-Saharan Africa,2000,253143,137968,-115175
Togo,TGO,Africa,Sub-Saharan Africa,2005,391527,204219,-187308
Togo,TGO,Africa,Sub-Saharan Africa,2010,407152,255564,-151588
Togo,TGO,Africa,Sub-Saharan Africa,2015,489237,277384,-211853
Togo,TGO,Africa,Sub-Saharan Africa,2020,539877,279936,-259941
Togo,TGO,Africa,Sub-Saharan Africa,2024,584790,281994,-302796
Tokelau,TKL,Oceania,Polynesia,1990,295,360,65
Tokelau,TKL,Oceania,Polynesia,1995,352,506,154
Tokelau,TKL,Oceania,Polynesia,2000,441,712,271
Tokelau,TKL,Oceania,Polynesia,2005,576,1003,427
Tokelau,TKL,Oceania,Polynesia,2010,703,1128,425
Tokelau,TKL,Oceania,Polynesia,2015,779,1185,406
Tokelau,TKL,Oceania,Polynesia,2020,714,1238,524
Tokelau,TKL,Oceania,Polynesia,2024,688,1282,594
Tonga,TON,Oceania,Polynesia,1990,19954,2911,-17043
Tonga,TON,Oceania,Polynesia,1995,23967,3274,-20693
Tonga,TON,Oceania,Polynesia,2000,28245,3684,-24561
Tonga,TON,Oceania,Polynesia,2005,31622,4301,-27321
Tonga,TON,Oceania,Polynesia,2010,34619,4607,-30012
Tonga,TON,Oceania,Polynesia,2015,40233,3954,-36279
Tonga,TON,Oceania,Polynesia,2020,47094,3742,-43352
Tonga,TON,Oceania,Polynesia,2024,53237,3581,-49656
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,1990,181630,50666,-130964
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,1995,188536,45994,-142542
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,2000,281792,41753,-240039
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,2005,291912,44812,-247100
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,2010,314851,48226,-266625
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,2015,323450,50021,-273429
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,2020,310552,78849,-231703
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,2024,323630,113478,-210152
Tunisia,TUN,Africa,Northern Africa,1990,453179,37984,-415195
Tunisia,TUN,Africa,Northern Africa,1995,466515,37867,-428648
Tunisia,TUN,Africa,Northern Africa,2000,482798,36719,-446079
Tunisia,TUN,Africa,Northern Africa,2005,526777,35040,-491737
Tunisia,TUN,Africa,Northern Africa,2010,569831,43172,-526659
Tunisia,TUN,Africa,Northern Africa,2015,619432,56532,-562900
Tunisia,TUN,Africa,Northern Africa,2020,674089,60145,-613944
Tunisia,TUN,Africa,Northern Africa,2024,715249,63201,-652048
Turkmenistan,TKM,Asia,Central Asia,1990,293445,306500,13055
Turkmenistan,TKM,Asia,Central Asia,1995,303119,273565,-29554
Turkmenistan,TKM,Asia,Central Asia,2000,320900,219067,-101833
Turkmenistan,TKM,Asia,Central Asia,2005,335113,213053,-122060
Turkmenistan,TKM,Asia,Central Asia,2010,342391,197979,-144412
Turkmenistan,TKM,Asia,Central Asia,2015,317031,196376,-120655
Turkmenistan,TKM,Asia,Central Asia,2020,384184,194920,-189264
Turkmenistan,TKM,Asia,Central Asia,2024,365787,193763,-172024
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,1990,2246,5062,2816
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,1995,1431,7039,5608
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,2000,595,9015,8420
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,2005,1039,13115,12076
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,2010,2009,17216,15207
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,2015,2251,22723,20472
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,2020,2470,25748,23278
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,2024,2663,28455,25792
Tuvalu,TUV,Oceania,Polynesia,1990,1265,318,-947
Tuvalu,TUV,Oceania,Polynesia,1995,1283,263,-1020
Tuvalu,TUV,Oceania,Polynesia,2000,1334,218,-1116
Tuvalu,TUV,Oceania,Polynesia,2005,1300,209,-1091
Tuvalu,TUV,Oceania,Polynesia,2010,1035,220,-815
Tuvalu,TUV,Oceania,Polynesia,2015,1094,230,-864
Tuvalu,TUV,Oceania,Polynesia,2020,1164,239,-925
Tuvalu,TUV,Oceania,Polynesia,2024,1239,246,-993
Türkiye,TUR,Asia,Western Asia,1990,1862302,1159415,-702887
Türkiye,TUR,Asia,Western Asia,1995,2388133,1220898,-1167235
Türkiye,TUR,Asia,Western Asia,2000,2673854,1279019,-1394835
Türkiye,TUR,Asia,Western Asia,2005,2651430,1345188,-1306242
Türkiye,TUR,Asia,Western Asia,2010,2709646,1420433,-1289213
Türkiye,TUR,Asia,Western Asia,2015,2727575,3750982,1023407
Türkiye,TUR,Asia,Western Asia,2020,2837815,6580295,3742480
Türkiye,TUR,Asia,Western Asia,2024,3130337,7083501,3953164
Uganda,UGA,Africa,Sub-Saharan Africa,1990,247275,560570,313295
Uganda,UGA,Africa,Sub-Saharan Africa,1995,294857,666211,371354
Uganda,UGA,Africa,Sub-Saharan Africa,2000,446491,624296,177805
Uganda,UGA,Africa,Sub-Saharan Africa,2005,477529,637596,160067
Uganda,UGA,Africa,Sub-Saharan Africa,2010,582479,515055,-67424
Uganda,UGA,Africa,Sub-Saharan Africa,2015,619064,823181,204117
Uganda,UGA,Africa,Sub-Saharan Africa,2020,586241,1776038,1189797
Uganda,UGA,Africa,Sub-Saharan Africa,2024,578034,2057759,1479725
Ukraine,UKR,Europe,Eastern Europe,1990,5528990,6892920,1363930
Ukraine,UKR,Europe,Eastern Europe,1995,5507530,6172338,664808
Ukraine,UKR,Europe,Eastern Europe,2000,5483590,5527087,43497
Ukraine,UKR,Europe,Eastern Europe,2005,5401295,5050302,-350993
Ukraine,UKR,Europe,Eastern Europe,2010,5179224,4818767,-360457
Ukraine,UKR,Europe,Eastern Europe,2015,4644011,4915142,271131
Ukraine,UKR,Europe,Eastern Europe,2020,4353031,4997387,644356
Ukraine,UKR,Europe,Eastern Europe,2024,9769216,5064173,-4705043
United Arab Emirates,ARE,Asia,Western Asia,1990,61137,1302298,1241161
United Arab Emirates,ARE,Asia,Western Asia,1995,74060,1795514,1721454
United Arab Emirates,ARE,Asia,Western Asia,2000,93827,2373577,2279750
United Arab Emirates,ARE,Asia,Western Asia,2005,86261,3218730,3132469
United Arab Emirates,ARE,Asia,Western Asia,2010,108381,5446000,5337619
United Arab Emirates,ARE,Asia,Western Asia,2015,121499,6859000,6737501
United Arab Emirates,ARE,Asia,Western Asia,2020,142981,7184000,7041019
United Arab Emirates,ARE,Asia,Western Asia,2024,166074,8157000,7990926
United Kingdom,GBR,Europe,Northern Europe,1990,3869251,3664896,-204355
United Kingdom,GBR,Europe,Northern Europe,1995,3958015,4173053,215038
United Kingdom,GBR,Europe,Northern Europe,2000,3965079,4747902,782823
United Kingdom,GBR,Europe,Northern Europe,2005,4236414,5989992,1753578
United Kingdom,GBR,Europe,Northern Europe,2010,4535077,7713303,3178226
United Kingdom,GBR,Europe,Northern Europe,2015,4583485,9071431,4487946
United Kingdom,GBR,Europe,Northern Europe,2020,4710579,10520870,5810291
United Kingdom,GBR,Europe,Northern Europe,2024,4804944,11845479,7040535
United Republic of Tanzania,TZA,Africa,Sub-Saharan Africa,1990,194717,574025,379308
United Republic of Tanzania,TZA,Africa,Sub-Saharan Africa,1995,210718,1106043,895325
United Republic of Tanzania,TZA,Africa,Sub-Saharan Africa,2000,192774,949600,756826
United Republic of Tanzania,TZA,Africa,Sub-Saharan Africa,2005,202455,771153,568698
United Republic of Tanzania,TZA,Africa,Sub-Saharan Africa,2010,208185,309847,101662
United Republic of Tanzania,TZA,Africa,Sub-Saharan Africa,2015,221603,384567,162964
United Republic of Tanzania,TZA,Africa,Sub-Saharan Africa,2020,219530,426017,206487
United Republic of Tanzania,TZA,Africa,Sub-Saharan Africa,2024,225017,462371,237354
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,1990,2348,51970,49622
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,1995,3012,54241,51229
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2000,3728,56611,52883
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2005,3474,56647,53173
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2010,3555,56684,53129
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2015,3795,56721,52926
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2020,3840,56753,52913
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2024,4047,56779,52732
United States of America,USA,Americas,Northern America,1990,1725058,23266147,21541089
United States of America,USA,Americas,Northern America,1995,1860615,28525723,26665108
United States of America,USA,Americas,Northern America,2000,2017599,34806848,32789249
United States of America,USA,Americas,Northern America,2005,2320398,39545828,37225430
United States of America,USA,Americas,Northern America,2010,2774899,43947211,41172312
United States of America,USA,Americas,Northern America,2015,2968434,47942986,44974552
United States of America,USA,Americas,Northern America,2020,3082359,50471028,47388669
United States of America,USA,Americas,Northern America,2024,3186999,52375047,49188048
Upper-middle-income countries,,,,1990,46231104,29709448,-16521656
Upper-middle-income countries,,,,1995,51938081,29469488,-22468593
Upper-middle-income countries,,,,2000,57307181,29596235,-27710946
Upper-middle-income countries,,,,2005,64222196,30996867,-33225329
Upper-middle-income countries,,,,2010,72320683,33657677,-38663006
Upper-middle-income countries,,,,2015,74439438,36700080,-37739358
Upper-middle-income countries,,,,2020,78523298,42171211,-36352087
Upper-middle-income countries,,,,2024,83119977,47028685,-36091292
Uruguay,URY,Americas,Latin America and the Caribbean,1990,178551,98116,-80435
Uruguay,URY,Americas,Latin America and the Caribbean,1995,186030,93428,-92602
Uruguay,URY,Americas,Latin America and the Caribbean,2000,202378,88874,-113504
Uruguay,URY,Americas,Latin America and the Caribbean,2005,256391,82317,-174074
Uruguay,URY,Americas,Latin America and the Caribbean,2010,272665,76303,-196362
Uruguay,URY,Americas,Latin America and the Caribbean,2015,256293,78799,-177494
Uruguay,URY,Americas,Latin America and the Caribbean,2020,259028,108267,-150761
Uruguay,URY,Americas,Latin America and the Caribbean,2024,263285,160064,-103221
Uzbekistan,UZB,Asia,Central Asia,1990,1449406,1653000,203594
Uzbekistan,UZB,Asia,Central Asia,1995,1655021,1512577,-142444
Uzbekistan,UZB,Asia,Central Asia,2000,1813688,1406498,-407190
Uzbekistan,UZB,Asia,Central Asia,2005,1946322,1329932,-616390
Uzbekistan,UZB,Asia,Central Asia,2010,2073283,1220149,-853134
Uzbekistan,UZB,Asia,Central Asia,2015,2061736,1170873,-890863
Uzbekistan,UZB,Asia,Central Asia,2020,2092741,1162007,-930734
Uzbekistan,UZB,Asia,Central Asia,2024,2114480,1154963,-959517
Vanuatu,VUT,Oceania,Melanesia,1990,4927,2308,-2619
Vanuatu,VUT,Oceania,Melanesia,1995,5656,2461,-3195
Vanuatu,VUT,Oceania,Melanesia,2000,6184,2626,-3558
Vanuatu,VUT,Oceania,Melanesia,2005,6597,2800,-3797
Vanuatu,VUT,Oceania,Melanesia,2010,6898,2991,-3907
Vanuatu,VUT,Oceania,Melanesia,2015,5840,3186,-2654
Vanuatu,VUT,Oceania,Melanesia,2020,8465,3257,-5208
Vanuatu,VUT,Oceania,Melanesia,2024,15202,3315,-11887
Venezuela,VEN,Americas,Latin America and the Caribbean,1990,216183,1025009,808826
Venezuela,VEN,Americas,Latin America and the Caribbean,1995,248789,1019996,771207
Venezuela,VEN,Americas,Latin America and the Caribbean,2000,338356,1013738,675382
Venezuela,VEN,Americas,Latin America and the Caribbean,2005,451384,1076474,625090
Venezuela,VEN,Americas,Latin America and the Caribbean,2010,550930,1347347,796417
Venezuela,VEN,Americas,Latin America and the Caribbean,2015,760196,1404448,644252
Venezuela,VEN,Americas,Latin America and the Caribbean,2020,5477198,1324193,-4153005
Venezuela,VEN,Americas,Latin America and the Caribbean,2024,8328514,1263304,-7065210
Viet Nam,VNM,Asia,South-eastern Asia,1990,1128520,88560,-1039960
Viet Nam,VNM,Asia,South-eastern Asia,1995,1362168,88376,-1273792
Viet Nam,VNM,Asia,South-eastern Asia,2000,1805287,86213,-1719074
Viet Nam,VNM,Asia,South-eastern Asia,2005,2091843,81997,-2009846
Viet Nam,VNM,Asia,South-eastern Asia,2010,2339779,84408,-2255371
Viet Nam,VNM,Asia,South-eastern Asia,2015,2719796,101386,-2618410
Viet Nam,VNM,Asia,South-eastern Asia,2020,3330404,200639,-3129765
Viet Nam,VNM,Asia,South-eastern Asia,2024,3693537,326418,-3367119
Wallis and Futuna Islands,WLF,Oceania,Polynesia,1990,6650,1402,-5248
Wallis and Futuna Islands,WLF,Oceania,Polynesia,1995,7067,1704,-5363
Wallis and Futuna Islands,WLF,Oceania,Polynesia,2000,7532,2015,-5517
Wallis and Futuna Islands,WLF,Oceania,Polynesia,2005,7617,2191,-5426
Wallis and Futuna Islands,WLF,Oceania,Polynesia,2010,7724,2111,-5613
Wallis and Futuna Islands,WLF,Oceania,Polynesia,2015,11527,2050,-9477
Wallis and Futuna Islands,WLF,Oceania,Polynesia,2020,12231,2040,-10191
Wallis and Futuna Islands,WLF,Oceania,Polynesia,2024,12822,2032,-10790
Western Africa,,,,1990,4733959,4476686,-257273
Western Africa,,,,1995,5817272,5350182,-467090
Western Africa,,,,2000,5991272,5254826,-736446
Western Africa,,,,2005,7012547,6000026,-1012521
Western Africa,,,,2010,7801378,6413896,-1387482
Western Africa,,,,2015,9118066,7206050,-1912016
Western Africa,,,,2020,10347311,7747495,-2599816
Western Africa,,,,2024,11328701,8236829,-3091872
Western Asia,,,,1990,9432901,14489476,5056575
Western Asia,,,,1995,11159862,16497765,5337903
Western Asia,,,,2000,12150630,18138496,5987866
Western Asia,,,,2005,13122062,21262754,8140692
Western Asia,,,,2010,15843567,30063216,14219649
Western Asia,,,,2015,20612157,41799209,21187052
Western Asia,,,,2020,24325077,45765868,21440791
Western Asia,,,,2024,25440263,49211670,23771407
Western Europe,,,,1990,6953771,17019914,10066143
Western Europe,,,,1995,8144490,20263560,12119070
Western Europe,,,,2000,7559096,21781702,14222606
Western Europe,,,,2005,7799384,24134692,16335308
Western Europe,,,,2010,8270225,25952723,17682498
Western Europe,,,,2015,8471120,28688766,20217646
Western Europe,,,,2020,8695422,32846290,24150868
Western Europe,,,,2024,9039660,36742379,27702719
Western Sahara,ESH,Africa,Northern Africa,1990,168120,2688,-165432
Western Sahara,ESH,Africa,Northern Africa,1995,167018,2989,-164029
Western Sahara,ESH,Africa,Northern Africa,2000,165927,3289,-162638
Western Sahara,ESH,Africa,Northern Africa,2005,131181,3891,-127290
Western Sahara,ESH,Africa,Northern Africa,2010,170154,4493,-165661
Western Sahara,ESH,Africa,Northern Africa,2015,184784,5179,-179605
Western Sahara,ESH,Africa,Northern Africa,2020,193812,5424,-188388
Western Sahara,ESH,Africa,Northern Africa,2024,202107,5628,-196479
World,,,,1990,153916063,153916063,0
World,,,,1995,163176002,163176002,0
World,,,,2000,174566152,174566152,0
World,,,,2005,192788721,192788721,0
World,,,,2010,221020392,221020392,0
World,,,,2015,250042020,250042020,0
World,,,,2020,275284032,275284032,0
World,,,,2024,304021813,304021813,0
Yemen,YEM,Asia,Western Asia,1990,388323,118863,-269460
Yemen,YEM,Asia,Western Asia,1995,490575,136515,-354060
Yemen,YEM,Asia,Western Asia,2000,533500,144940,-388560
Yemen,YEM,Asia,Western Asia,2005,668381,171871,-496510
Yemen,YEM,Asia,Western Asia,2010,1199914,288394,-911520
Yemen,YEM,Asia,Western Asia,2015,2169838,379882,-1789956
Yemen,YEM,Asia,Western Asia,2020,2240104,387113,-1852991
Yemen,YEM,Asia,Western Asia,2024,2480734,392997,-2087737
Zambia,ZMB,Africa,Sub-Saharan Africa,1990,73861,279463,205602
Zambia,ZMB,Africa,Sub-Saharan Africa,1995,116003,244338,128335
Zambia,ZMB,Africa,Sub-Saharan Africa,2000,125019,343703,218684
Zambia,ZMB,Africa,Sub-Saharan Africa,2005,133582,252895,119313
Zambia,ZMB,Africa,Sub-Saharan Africa,2010,134473,149962,15489
Zambia,ZMB,Africa,Sub-Saharan Africa,2015,128590,132107,3517
Zambia,ZMB,Africa,Sub-Saharan Africa,2020,122981,187955,64974
Zambia,ZMB,Africa,Sub-Saharan Africa,2024,122793,249205,126412
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1990,221449,634621,413172
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1995,272384,431226,158842
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2000,321579,410109,88530
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2005,543425,402226,-141199
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2010,931334,398307,-533027
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2015,1237826,400482,-837344
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2020,1390279,416141,-974138
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2024,1519324,429108,-1090216
